785,Coil 2 nmr spectrum,PAS_C2_V132,double,10,,,,,,1
786,Coil 2 nmr spectrum,PAS_C2_V133,double,10,,,,,,1
787,Coil 2 nmr spectrum,PAS_C2_V134,double,10,,,,,,1
788,Coil 2 nmr spectrum,PAS_C2_V135,double,10,,,,,,1
789,Coil 2 nmr spectrum,PAS_C2_V136,double,10,,,,,,1
790,Coil 2 nmr spectrum,PAS_C2_V137,double,10,,,,,,1
791,Coil 2 nmr spectrum,PAS_C2_V138,double,10,,,,,,1
792,Coil 2 nmr spectrum,PAS_C2_V139,double,10,,,,,,1
793,Coil 2 nmr spectrum,PAS_C2_V140,double,10,,,,,,1
794,Coil 2 nmr spectrum,PAS_C2_V141,double,10,,,,,,1
795,Coil 2 nmr spectrum,PAS_C2_V142,double,10,,,,,,1
796,Coil 2 nmr spectrum,PAS_C2_V143,double,10,,,,,,1
797,Coil 2 nmr spectrum,PAS_C2_V144,double,10,,,,,,1
798,Coil 2 nmr spectrum,PAS_C2_V145,double,10,,,,,,1
799,Coil 2 nmr spectrum,PAS_C2_V146,double,10,,,,,,1
800,Coil 2 nmr spectrum,PAS_C2_V147,double,10,,,,,,1
801,Coil 2 nmr spectrum,PAS_C2_V148,double,10,,,,,,1
802,Coil 2 nmr spectrum,PAS_C2_V149,double,10,,,,,,1
803,Coil 2 nmr spectrum,PAS_C2_V150,double,10,,,,,,1
804,Coil 2 nmr spectrum,PAS_C2_V151,double,10,,,,,,1
805,Coil 2 nmr spectrum,PAS_C2_V152,double,10,,,,,,1
806,Coil 2 nmr spectrum,PAS_C2_V153,double,10,,,,,,1
807,Coil 2 nmr spectrum,PAS_C2_V154,double,10,,,,,,1
808,Coil 2 nmr spectrum,PAS_C2_V155,double,10,,,,,,1
809,Coil 2 nmr spectrum,PAS_C2_V156,double,10,,,,,,1
810,Coil 2 nmr spectrum,PAS_C2_V157,double,10,,,,,,1
811,Coil 2 nmr spectrum,PAS_C2_V158,double,10,,,,,,1
812,Coil 2 nmr spectrum,PAS_C2_V159,double,10,,,,,,1
813,Coil 2 nmr spectrum,PAS_C2_V160,double,10,,,,,,1
814,Coil 2 nmr spectrum,PAS_C2_V161,double,10,,,,,,1
815,Coil 2 nmr spectrum,PAS_C2_V162,double,10,,,,,,1
816,Coil 2 nmr spectrum,PAS_C2_V163,double,10,,,,,,1
817,Coil 2 nmr spectrum,PAS_C2_V164,double,10,,,,,,1
818,Coil 2 nmr spectrum,PAS_C2_V165,double,10,,,,,,1
819,Coil 2 nmr spectrum,PAS_C2_V166,double,10,,,,,,1
820,Coil 2 nmr spectrum,PAS_C2_V167,double,10,,,,,,1
821,Coil 2 nmr spectrum,PAS_C2_V168,double,10,,,,,,1
822,Coil 2 nmr spectrum,PAS_C2_V169,double,10,,,,,,1
823,Coil 2 nmr spectrum,PAS_C2_V170,double,10,,,,,,1
824,Coil 2 nmr spectrum,PAS_C2_V171,double,10,,,,,,1
825,Coil 2 nmr spectrum,PAS_C2_V172,double,10,,,,,,1
826,Coil 2 nmr spectrum,PAS_C2_V173,double,10,,,,,,1
827,Coil 2 nmr spectrum,PAS_C2_V174,double,10,,,,,,1
828,Coil 2 nmr spectrum,PAS_C2_V175,double,10,,,,,,1
829,Coil 2 nmr spectrum,PAS_C2_V176,double,10,,,,,,1
830,Coil 2 nmr spectrum,PAS_C2_V177,double,10,,,,,,1
831,Coil 2 nmr spectrum,PAS_C2_V178,double,10,,,,,,1
832,Coil 2 nmr spectrum,PAS_C2_V179,double,10,,,,,,1
833,Coil 2 nmr spectrum,PAS_C2_V180,double,10,,,,,,1
834,Coil 2 nmr spectrum,PAS_C2_V181,double,10,,,,,,1
835,Coil 2 nmr spectrum,PAS_C2_V182,double,10,,,,,,1
836,Coil 2 nmr spectrum,PAS_C2_V183,double,10,,,,,,1
837,Coil 2 nmr spectrum,PAS_C2_V184,double,10,,,,,,1
838,Coil 2 nmr spectrum,PAS_C2_V185,double,10,,,,,,1
839,Coil 2 nmr spectrum,PAS_C2_V186,double,10,,,,,,1
840,Coil 2 nmr spectrum,PAS_C2_V187,double,10,,,,,,1
841,Coil 2 nmr spectrum,PAS_C2_V188,double,10,,,,,,1
842,Coil 2 nmr spectrum,PAS_C2_V189,double,10,,,,,,1
843,Coil 2 nmr spectrum,PAS_C2_V190,double,10,,,,,,1
844,Coil 2 nmr spectrum,PAS_C2_V191,double,10,,,,,,1
845,Coil 2 nmr spectrum,PAS_C2_V192,double,10,,,,,,1
846,Coil 2 nmr spectrum,PAS_C2_V193,double,10,,,,,,1
847,Coil 2 nmr spectrum,PAS_C2_V194,double,10,,,,,,1
848,Coil 2 nmr spectrum,PAS_C2_V195,double,10,,,,,,1
849,Coil 2 nmr spectrum,PAS_C2_V196,double,10,,,,,,1
850,Coil 2 nmr spectrum,PAS_C2_V197,double,10,,,,,,1
851,Coil 2 nmr spectrum,PAS_C2_V198,double,10,,,,,,1
852,Coil 2 nmr spectrum,PAS_C2_V199,double,10,,,,,,1
853,Coil 2 nmr spectrum,PAS_C2_V200,double,10,,,,,,1
854,Coil 2 nmr spectrum,PAS_C2_V201,double,10,,,,,,1
855,Coil 2 nmr spectrum,PAS_C2_V202,double,10,,,,,,1
856,Coil 2 nmr spectrum,PAS_C2_V203,double,10,,,,,,1
857,Coil 2 nmr spectrum,PAS_C2_V204,double,10,,,,,,1
858,Coil 2 nmr spectrum,PAS_C2_V205,double,10,,,,,,1
859,Coil 2 nmr spectrum,PAS_C2_V206,double,10,,,,,,1
860,Coil 2 nmr spectrum,PAS_C2_V207,double,10,,,,,,1
861,Coil 2 nmr spectrum,PAS_C2_V208,double,10,,,,,,1
862,Coil 2 nmr spectrum,PAS_C2_V209,double,10,,,,,,1
863,Coil 2 nmr spectrum,PAS_C2_V210,double,10,,,,,,1
864,Coil 2 nmr spectrum,PAS_C2_V211,double,10,,,,,,1
865,Coil 2 nmr spectrum,PAS_C2_V212,double,10,,,,,,1
866,Coil 2 nmr spectrum,PAS_C2_V213,double,10,,,,,,1
867,Coil 2 nmr spectrum,PAS_C2_V214,double,10,,,,,,1
868,Coil 2 nmr spectrum,PAS_C2_V215,double,10,,,,,,1
869,Coil 2 nmr spectrum,PAS_C2_V216,double,10,,,,,,1
870,Coil 2 nmr spectrum,PAS_C2_V217,double,10,,,,,,1
871,Coil 2 nmr spectrum,PAS_C2_V218,double,10,,,,,,1
872,Coil 2 nmr spectrum,PAS_C2_V219,double,10,,,,,,1
873,Coil 2 nmr spectrum,PAS_C2_V220,double,10,,,,,,1
874,Coil 2 nmr spectrum,PAS_C2_V221,double,10,,,,,,1
875,Coil 2 nmr spectrum,PAS_C2_V222,double,10,,,,,,1
876,Coil 2 nmr spectrum,PAS_C2_V223,double,10,,,,,,1
877,Coil 2 nmr spectrum,PAS_C2_V224,double,10,,,,,,1
878,Coil 2 nmr spectrum,PAS_C2_V225,double,10,,,,,,1
879,Coil 2 nmr spectrum,PAS_C2_V226,double,10,,,,,,1
880,Coil 2 nmr spectrum,PAS_C2_V227,double,10,,,,,,1
881,Coil 2 nmr spectrum,PAS_C2_V228,double,10,,,,,,1
882,Coil 2 nmr spectrum,PAS_C2_V229,double,10,,,,,,1
883,Coil 2 nmr spectrum,PAS_C2_V230,double,10,,,,,,1
884,Coil 2 nmr spectrum,PAS_C2_V231,double,10,,,,,,1
885,Coil 2 nmr spectrum,PAS_C2_V232,double,10,,,,,,1
886,Coil 2 nmr spectrum,PAS_C2_V233,double,10,,,,,,1
887,Coil 2 nmr spectrum,PAS_C2_V234,double,10,,,,,,1
888,Coil 2 nmr spectrum,PAS_C2_V235,double,10,,,,,,1
889,Coil 2 nmr spectrum,PAS_C2_V236,double,10,,,,,,1
890,Coil 2 nmr spectrum,PAS_C2_V237,double,10,,,,,,1
891,Coil 2 nmr spectrum,PAS_C2_V238,double,10,,,,,,1
892,Coil 2 nmr spectrum,PAS_C2_V239,double,10,,,,,,1
893,Coil 2 nmr spectrum,PAS_C2_V240,double,10,,,,,,1
894,Coil 2 nmr spectrum,PAS_C2_V241,double,10,,,,,,1
895,Coil 2 nmr spectrum,PAS_C2_V242,double,10,,,,,,1
896,Coil 2 nmr spectrum,PAS_C2_V243,double,10,,,,,,1
897,Coil 2 nmr spectrum,PAS_C2_V244,double,10,,,,,,1
898,Coil 2 nmr spectrum,PAS_C2_V245,double,10,,,,,,1
899,Coil 2 nmr spectrum,PAS_C2_V246,double,10,,,,,,1
900,Coil 2 nmr spectrum,PAS_C2_V247,double,10,,,,,,1
901,Coil 2 nmr spectrum,PAS_C2_V248,double,10,,,,,,1
902,Coil 2 nmr spectrum,PAS_C2_V249,double,10,,,,,,1
903,Coil 2 nmr spectrum,PAS_C2_V250,double,10,,,,,,1
904,Coil 2 nmr spectrum,PAS_C2_V251,double,10,,,,,,1
905,Coil 2 nmr spectrum,PAS_C2_V252,double,10,,,,,,1
906,Coil 2 nmr spectrum,PAS_C2_V253,double,10,,,,,,1
907,Coil 2 nmr spectrum,PAS_C2_V254,double,10,,,,,,1
908,Coil 2 nmr spectrum,PAS_C2_V255,double,10,,,,,,1
909,Coil 2 nmr spectrum,PAS_C2_V256,double,10,,,,,,1
910,Coil 2 nmr spectrum,PAS_C2_V257,double,10,,,,,,1
911,Coil 2 nmr spectrum,PAS_C2_V258,double,10,,,,,,1
912,Coil 2 nmr spectrum,PAS_C2_V259,double,10,,,,,,1
913,Coil 2 nmr spectrum,PAS_C2_V260,double,10,,,,,,1
914,Coil 2 nmr spectrum,PAS_C2_V261,double,10,,,,,,1
915,Coil 2 nmr spectrum,PAS_C2_V262,double,10,,,,,,1
916,Coil 2 nmr spectrum,PAS_C2_V263,double,10,,,,,,1
917,Coil 2 nmr spectrum,PAS_C2_V264,double,10,,,,,,1
918,Coil 2 nmr spectrum,PAS_C2_V265,double,10,,,,,,1
919,Coil 2 nmr spectrum,PAS_C2_V266,double,10,,,,,,1
920,Coil 2 nmr spectrum,PAS_C2_V267,double,10,,,,,,1
921,Coil 2 nmr spectrum,PAS_C2_V268,double,10,,,,,,1
922,Coil 2 nmr spectrum,PAS_C2_V269,double,10,,,,,,1
923,Coil 2 nmr spectrum,PAS_C2_V270,double,10,,,,,,1
924,Coil 2 nmr spectrum,PAS_C2_V271,double,10,,,,,,1
925,Coil 2 nmr spectrum,PAS_C2_V272,double,10,,,,,,1
926,Coil 2 nmr spectrum,PAS_C2_V273,double,10,,,,,,1
927,Coil 2 nmr spectrum,PAS_C2_V274,double,10,,,,,,1
928,Coil 2 nmr spectrum,PAS_C2_V275,double,10,,,,,,1
929,Coil 2 nmr spectrum,PAS_C2_V276,double,10,,,,,,1
930,Coil 2 nmr spectrum,PAS_C2_V277,double,10,,,,,,1
931,Coil 2 nmr spectrum,PAS_C2_V278,double,10,,,,,,1
932,Coil 2 nmr spectrum,PAS_C2_V279,double,10,,,,,,1
933,Coil 2 nmr spectrum,PAS_C2_V280,double,10,,,,,,1
934,Coil 2 nmr spectrum,PAS_C2_V281,double,10,,,,,,1
935,Coil 2 nmr spectrum,PAS_C2_V282,double,10,,,,,,1
936,Coil 2 nmr spectrum,PAS_C2_V283,double,10,,,,,,1
937,Coil 2 nmr spectrum,PAS_C2_V284,double,10,,,,,,1
938,Coil 2 nmr spectrum,PAS_C2_V285,double,10,,,,,,1
939,Coil 2 nmr spectrum,PAS_C2_V286,double,10,,,,,,1
940,Coil 2 nmr spectrum,PAS_C2_V287,double,10,,,,,,1
941,Coil 2 nmr spectrum,PAS_C2_V288,double,10,,,,,,1
942,Coil 2 nmr spectrum,PAS_C2_V289,double,10,,,,,,1
943,Coil 2 nmr spectrum,PAS_C2_V290,double,10,,,,,,1
944,Coil 2 nmr spectrum,PAS_C2_V291,double,10,,,,,,1
945,Coil 2 nmr spectrum,PAS_C2_V292,double,10,,,,,,1
946,Coil 2 nmr spectrum,PAS_C2_V293,double,10,,,,,,1
947,Coil 2 nmr spectrum,PAS_C2_V294,double,10,,,,,,1
948,Coil 2 nmr spectrum,PAS_C2_V295,double,10,,,,,,1
949,Coil 2 nmr spectrum,PAS_C2_V296,double,10,,,,,,1
950,Coil 2 nmr spectrum,PAS_C2_V297,double,10,,,,,,1
951,Coil 2 nmr spectrum,PAS_C2_V298,double,10,,,,,,1
952,Coil 2 nmr spectrum,PAS_C2_V299,double,10,,,,,,1
953,Coil 2 nmr spectrum,PAS_C2_V300,double,10,,,,,,1
954,Coil 2 nmr spectrum,PAS_C2_V301,double,10,,,,,,1
955,Coil 2 nmr spectrum,PAS_C2_V302,double,10,,,,,,1
956,Coil 2 nmr spectrum,PAS_C2_V303,double,10,,,,,,1
957,Coil 2 nmr spectrum,PAS_C2_V304,double,10,,,,,,1
958,Coil 2 nmr spectrum,PAS_C2_V305,double,10,,,,,,1
959,Coil 2 nmr spectrum,PAS_C2_V306,double,10,,,,,,1
960,Coil 2 nmr spectrum,PAS_C2_V307,double,10,,,,,,1
961,Coil 2 nmr spectrum,PAS_C2_V308,double,10,,,,,,1
962,Coil 2 nmr spectrum,PAS_C2_V309,double,10,,,,,,1
963,Coil 2 nmr spectrum,PAS_C2_V310,double,10,,,,,,1
964,Coil 2 nmr spectrum,PAS_C2_V311,double,10,,,,,,1
965,Coil 2 nmr spectrum,PAS_C2_V312,double,10,,,,,,1
966,Coil 2 nmr spectrum,PAS_C2_V313,double,10,,,,,,1
967,Coil 2 nmr spectrum,PAS_C2_V314,double,10,,,,,,1
968,Coil 2 nmr spectrum,PAS_C2_V315,double,10,,,,,,1
969,Coil 2 nmr spectrum,PAS_C2_V316,double,10,,,,,,1
970,Coil 2 nmr spectrum,PAS_C2_V317,double,10,,,,,,1
971,Coil 2 nmr spectrum,PAS_C2_V318,double,10,,,,,,1
972,Coil 2 nmr spectrum,PAS_C2_V319,double,10,,,,,,1
973,Coil 2 nmr spectrum,PAS_C2_V320,double,10,,,,,,1
974,Coil 2 nmr spectrum,PAS_C2_V321,double,10,,,,,,1
975,Coil 2 nmr spectrum,PAS_C2_V322,double,10,,,,,,1
976,Coil 2 nmr spectrum,PAS_C2_V323,double,10,,,,,,1
977,Coil 2 nmr spectrum,PAS_C2_V324,double,10,,,,,,1
978,Coil 2 nmr spectrum,PAS_C2_V325,double,10,,,,,,1
979,Coil 2 nmr spectrum,PAS_C2_V326,double,10,,,,,,1
980,Coil 2 nmr spectrum,PAS_C2_V327,double,10,,,,,,1
981,Coil 2 nmr spectrum,PAS_C2_V328,double,10,,,,,,1
982,Coil 2 nmr spectrum,PAS_C2_V329,double,10,,,,,,1
983,Coil 2 nmr spectrum,PAS_C2_V330,double,10,,,,,,1
984,Coil 2 nmr spectrum,PAS_C2_V331,double,10,,,,,,1
985,Coil 2 nmr spectrum,PAS_C2_V332,double,10,,,,,,1
986,Coil 2 nmr spectrum,PAS_C2_V333,double,10,,,,,,1
987,Coil 2 nmr spectrum,PAS_C2_V334,double,10,,,,,,1
988,Coil 2 nmr spectrum,PAS_C2_V335,double,10,,,,,,1
989,Coil 2 nmr spectrum,PAS_C2_V336,double,10,,,,,,1
990,Coil 2 nmr spectrum,PAS_C2_V337,double,10,,,,,,1
991,Coil 2 nmr spectrum,PAS_C2_V338,double,10,,,,,,1
992,Coil 2 nmr spectrum,PAS_C2_V339,double,10,,,,,,1
993,Coil 2 nmr spectrum,PAS_C2_V340,double,10,,,,,,1
994,Coil 2 nmr spectrum,PAS_C2_V341,double,10,,,,,,1
995,Coil 2 nmr spectrum,PAS_C2_V342,double,10,,,,,,1
996,Coil 2 nmr spectrum,PAS_C2_V343,double,10,,,,,,1
997,Coil 2 nmr spectrum,PAS_C2_V344,double,10,,,,,,1
998,Coil 2 nmr spectrum,PAS_C2_V345,double,10,,,,,,1
999,Coil 2 nmr spectrum,PAS_C2_V346,double,10,,,,,,1
1000,Coil 2 nmr spectrum,PAS_C2_V347,double,10,,,,,,1
1001,Coil 2 nmr spectrum,PAS_C2_V348,double,10,,,,,,1
1002,Coil 2 nmr spectrum,PAS_C2_V349,double,10,,,,,,1
1003,Coil 2 nmr spectrum,PAS_C2_V350,double,10,,,,,,1
1004,Coil 2 nmr spectrum,PAS_C2_V351,double,10,,,,,,1
1005,Coil 2 nmr spectrum,PAS_C2_V352,double,10,,,,,,1
1006,Coil 2 nmr spectrum,PAS_C2_V353,double,10,,,,,,1
1007,Coil 2 nmr spectrum,PAS_C2_V354,double,10,,,,,,1
1008,Coil 2 nmr spectrum,PAS_C2_V355,double,10,,,,,,1
1009,Coil 2 nmr spectrum,PAS_C2_V356,double,10,,,,,,1
1010,Coil 2 nmr spectrum,PAS_C2_V357,double,10,,,,,,1
1011,Coil 2 nmr spectrum,PAS_C2_V358,double,10,,,,,,1
1012,Coil 2 nmr spectrum,PAS_C2_V359,double,10,,,,,,1
1013,Coil 2 nmr spectrum,PAS_C2_V360,double,10,,,,,,1
1014,Coil 2 nmr spectrum,PAS_C2_V361,double,10,,,,,,1
1015,Coil 2 nmr spectrum,PAS_C2_V362,double,10,,,,,,1
1016,Coil 2 nmr spectrum,PAS_C2_V363,double,10,,,,,,1
1017,Coil 2 nmr spectrum,PAS_C2_V364,double,10,,,,,,1
1018,Coil 2 nmr spectrum,PAS_C2_V365,double,10,,,,,,1
1019,Coil 2 nmr spectrum,PAS_C2_V366,double,10,,,,,,1
1020,Coil 2 nmr spectrum,PAS_C2_V367,double,10,,,,,,1
1021,Coil 2 nmr spectrum,PAS_C2_V368,double,10,,,,,,1
1022,Coil 2 nmr spectrum,PAS_C2_V369,double,10,,,,,,1
1023,Coil 2 nmr spectrum,PAS_C2_V370,double,10,,,,,,1
1024,Coil 2 nmr spectrum,PAS_C2_V371,double,10,,,,,,1
1025,Coil 2 nmr spectrum,PAS_C2_V372,double,10,,,,,,1
1026,Coil 2 nmr spectrum,PAS_C2_V373,double,10,,,,,,1
1027,Coil 2 nmr spectrum,PAS_C2_V374,double,10,,,,,,1
1028,Coil 2 nmr spectrum,PAS_C2_V375,double,10,,,,,,1
1029,Coil 2 nmr spectrum,PAS_C2_V376,double,10,,,,,,1
1030,Coil 2 nmr spectrum,PAS_C2_V377,double,10,,,,,,1
1031,Coil 2 nmr spectrum,PAS_C2_V378,double,10,,,,,,1
1032,Coil 2 nmr spectrum,PAS_C2_V379,double,10,,,,,,1
1033,Coil 2 nmr spectrum,PAS_C2_V380,double,10,,,,,,1
1034,Coil 2 nmr spectrum,PAS_C2_V381,double,10,,,,,,1
1035,Coil 2 nmr spectrum,PAS_C2_V382,double,10,,,,,,1
1036,Coil 2 nmr spectrum,PAS_C2_V383,double,10,,,,,,1
1037,Coil 2 nmr spectrum,PAS_C2_V384,double,10,,,,,,1
1038,Coil 2 nmr spectrum,PAS_C2_V385,double,10,,,,,,1
1039,Coil 2 nmr spectrum,PAS_C2_V386,double,10,,,,,,1
1040,Coil 2 nmr spectrum,PAS_C2_V387,double,10,,,,,,1
1041,Coil 2 nmr spectrum,PAS_C2_V388,double,10,,,,,,1
1042,Coil 2 nmr spectrum,PAS_C2_V389,double,10,,,,,,1
1043,Coil 2 nmr spectrum,PAS_C2_V390,double,10,,,,,,1
1044,Coil 2 nmr spectrum,PAS_C2_V391,double,10,,,,,,1
1045,Coil 2 nmr spectrum,PAS_C2_V392,double,10,,,,,,1
1046,Coil 2 nmr spectrum,PAS_C2_V393,double,10,,,,,,1
1047,Coil 2 nmr spectrum,PAS_C2_V394,double,10,,,,,,1
1048,Coil 2 nmr spectrum,PAS_C2_V395,double,10,,,,,,1
1049,Coil 2 nmr spectrum,PAS_C2_V396,double,10,,,,,,1
1050,Coil 2 nmr spectrum,PAS_C2_V397,double,10,,,,,,1
1051,Coil 2 nmr spectrum,PAS_C2_V398,double,10,,,,,,1
1052,Coil 2 nmr spectrum,PAS_C2_V399,double,10,,,,,,1
1053,Coil 2 nmr spectrum,PAS_C2_V400,double,10,,,,,,1
1054,Coil 2 nmr spectrum,PAS_C2_V401,double,10,,,,,,1
1055,Coil 2 nmr spectrum,PAS_C2_V402,double,10,,,,,,1
1056,Coil 2 nmr spectrum,PAS_C2_V403,double,10,,,,,,1
1057,Coil 2 nmr spectrum,PAS_C2_V404,double,10,,,,,,1
1058,Coil 2 nmr spectrum,PAS_C2_V405,double,10,,,,,,1
1059,Coil 2 nmr spectrum,PAS_C2_V406,double,10,,,,,,1
1060,Coil 2 nmr spectrum,PAS_C2_V407,double,10,,,,,,1
1061,Coil 2 nmr spectrum,PAS_C2_V408,double,10,,,,,,1
1062,Coil 2 nmr spectrum,PAS_C2_V409,double,10,,,,,,1
1063,Coil 2 nmr spectrum,PAS_C2_V410,double,10,,,,,,1
1064,Coil 2 nmr spectrum,PAS_C2_V411,double,10,,,,,,1
1065,Coil 2 nmr spectrum,PAS_C2_V412,double,10,,,,,,1
1066,Coil 2 nmr spectrum,PAS_C2_V413,double,10,,,,,,1
1067,Coil 2 nmr spectrum,PAS_C2_V414,double,10,,,,,,1
1068,Coil 2 nmr spectrum,PAS_C2_V415,double,10,,,,,,1
1069,Coil 2 nmr spectrum,PAS_C2_V416,double,10,,,,,,1
1070,Coil 2 nmr spectrum,PAS_C2_V417,double,10,,,,,,1
1071,Coil 2 nmr spectrum,PAS_C2_V418,double,10,,,,,,1
1072,Coil 2 nmr spectrum,PAS_C2_V419,double,10,,,,,,1
1073,Coil 2 nmr spectrum,PAS_C2_V420,double,10,,,,,,1
1074,Coil 2 nmr spectrum,PAS_C2_V421,double,10,,,,,,1
1075,Coil 2 nmr spectrum,PAS_C2_V422,double,10,,,,,,1
1076,Coil 2 nmr spectrum,PAS_C2_V423,double,10,,,,,,1
1077,Coil 2 nmr spectrum,PAS_C2_V424,double,10,,,,,,1
1078,Coil 2 nmr spectrum,PAS_C2_V425,double,10,,,,,,1
1079,Coil 2 nmr spectrum,PAS_C2_V426,double,10,,,,,,1
1080,Coil 2 nmr spectrum,PAS_C2_V427,double,10,,,,,,1
1081,Coil 2 nmr spectrum,PAS_C2_V428,double,10,,,,,,1
1082,Coil 2 nmr spectrum,PAS_C2_V429,double,10,,,,,,1
1083,Coil 2 nmr spectrum,PAS_C2_V430,double,10,,,,,,1
1084,Coil 2 nmr spectrum,PAS_C2_V431,double,10,,,,,,1
1085,Coil 2 nmr spectrum,PAS_C2_V432,double,10,,,,,,1
1086,Coil 2 nmr spectrum,PAS_C2_V433,double,10,,,,,,1
1087,Coil 2 nmr spectrum,PAS_C2_V434,double,10,,,,,,1
1088,Coil 2 nmr spectrum,PAS_C2_V435,double,10,,,,,,1
1089,Coil 2 nmr spectrum,PAS_C2_V436,double,10,,,,,,1
1090,Coil 2 nmr spectrum,PAS_C2_V437,double,10,,,,,,1
1091,Coil 2 nmr spectrum,PAS_C2_V438,double,10,,,,,,1
1092,Coil 2 nmr spectrum,PAS_C2_V439,double,10,,,,,,1
1093,Coil 2 nmr spectrum,PAS_C2_V440,double,10,,,,,,1
1094,Coil 2 nmr spectrum,PAS_C2_V441,double,10,,,,,,1
1095,Coil 2 nmr spectrum,PAS_C2_V442,double,10,,,,,,1
1096,Coil 2 nmr spectrum,PAS_C2_V443,double,10,,,,,,1
1097,Coil 2 nmr spectrum,PAS_C2_V444,double,10,,,,,,1
1098,Coil 2 nmr spectrum,PAS_C2_V445,double,10,,,,,,1
1099,Coil 2 nmr spectrum,PAS_C2_V446,double,10,,,,,,1
1100,Coil 2 nmr spectrum,PAS_C2_V447,double,10,,,,,,1
1101,Coil 2 nmr spectrum,PAS_C2_V448,double,10,,,,,,1
1102,Coil 2 nmr spectrum,PAS_C2_V449,double,10,,,,,,1
1103,Coil 2 nmr spectrum,PAS_C2_V450,double,10,,,,,,1
1104,Coil 2 nmr spectrum,PAS_C2_V451,double,10,,,,,,1
1105,Coil 2 nmr spectrum,PAS_C2_V452,double,10,,,,,,1
1106,Coil 2 nmr spectrum,PAS_C2_V453,double,10,,,,,,1
1107,Coil 2 nmr spectrum,PAS_C2_V454,double,10,,,,,,1
1108,Coil 2 nmr spectrum,PAS_C2_V455,double,10,,,,,,1
1109,Coil 2 nmr spectrum,PAS_C2_V456,double,10,,,,,,1
1110,Coil 2 nmr spectrum,PAS_C2_V457,double,10,,,,,,1
1111,Coil 2 nmr spectrum,PAS_C2_V458,double,10,,,,,,1
1112,Coil 2 nmr spectrum,PAS_C2_V459,double,10,,,,,,1
1113,Coil 2 nmr spectrum,PAS_C2_V460,double,10,,,,,,1
1114,Coil 2 nmr spectrum,PAS_C2_V461,double,10,,,,,,1
1115,Coil 2 nmr spectrum,PAS_C2_V462,double,10,,,,,,1
1116,Coil 2 nmr spectrum,PAS_C2_V463,double,10,,,,,,1
1117,Coil 2 nmr spectrum,PAS_C2_V464,double,10,,,,,,1
1118,Coil 2 nmr spectrum,PAS_C2_V465,double,10,,,,,,1
1119,Coil 2 nmr spectrum,PAS_C2_V466,double,10,,,,,,1
1120,Coil 2 nmr spectrum,PAS_C2_V467,double,10,,,,,,1
1121,Coil 2 nmr spectrum,PAS_C2_V468,double,10,,,,,,1
1122,Coil 2 nmr spectrum,PAS_C2_V469,double,10,,,,,,1
1123,Coil 2 nmr spectrum,PAS_C2_V470,double,10,,,,,,1
1124,Coil 2 nmr spectrum,PAS_C2_V471,double,10,,,,,,1
1125,Coil 2 nmr spectrum,PAS_C2_V472,double,10,,,,,,1
1126,Coil 2 nmr spectrum,PAS_C2_V473,double,10,,,,,,1
1127,Coil 2 nmr spectrum,PAS_C2_V474,double,10,,,,,,1
1128,Coil 2 nmr spectrum,PAS_C2_V475,double,10,,,,,,1
1129,Coil 2 nmr spectrum,PAS_C2_V476,double,10,,,,,,1
1130,Coil 2 nmr spectrum,PAS_C2_V477,double,10,,,,,,1
1131,Coil 2 nmr spectrum,PAS_C2_V478,double,10,,,,,,1
1132,Coil 2 nmr spectrum,PAS_C2_V479,double,10,,,,,,1
1133,Coil 2 nmr spectrum,PAS_C2_V480,double,10,,,,,,1
1134,Coil 2 nmr spectrum,PAS_C2_V481,double,10,,,,,,1
1135,Coil 2 nmr spectrum,PAS_C2_V482,double,10,,,,,,1
1136,Coil 2 nmr spectrum,PAS_C2_V483,double,10,,,,,,1
1137,Coil 2 nmr spectrum,PAS_C2_V484,double,10,,,,,,1
1138,Coil 2 nmr spectrum,PAS_C2_V485,double,10,,,,,,1
1139,Coil 2 nmr spectrum,PAS_C2_V486,double,10,,,,,,1
1140,Coil 2 nmr spectrum,PAS_C2_V487,double,10,,,,,,1
1141,Coil 2 nmr spectrum,PAS_C2_V488,double,10,,,,,,1
1142,Coil 2 nmr spectrum,PAS_C2_V489,double,10,,,,,,1
1143,Coil 2 nmr spectrum,PAS_C2_V490,double,10,,,,,,1
1144,Coil 2 nmr spectrum,PAS_C2_V491,double,10,,,,,,1
1145,Coil 2 nmr spectrum,PAS_C2_V492,double,10,,,,,,1
1146,Coil 2 nmr spectrum,PAS_C2_V493,double,10,,,,,,1
1147,Coil 2 nmr spectrum,PAS_C2_V494,double,10,,,,,,1
1148,Coil 2 nmr spectrum,PAS_C2_V495,double,10,,,,,,1
1149,Coil 2 nmr spectrum,PAS_C2_V496,double,10,,,,,,1
1150,Coil 2 nmr spectrum,PAS_C2_V497,double,10,,,,,,1
1151,Coil 2 nmr spectrum,PAS_C2_V498,double,10,,,,,,1
1152,Coil 2 nmr spectrum,PAS_C2_V499,double,10,,,,,,1
1153,Coil 2 nmr spectrum,PAS_C2_V500,double,10,,,,,,1
1154,Coil 3 ladder location,PAS_C3_LADL,string,10,,,,,,1
1155,Coil 3 board number,PAS_C3_BRDN,integer,10,,,,,,1
1156,Coil 3 baseline file,PAS_C3_BAFN,string,10,,,,,,1
1157,Coil 3 TE file,PAS_C3_TEFN,string,10,,,,,,1
1158,Coil 3 calibration constant,PAS_C3_CALC,double,10,,,,,,1
