418,DP1; RB qdrnt; brd 2; SiPM 14 voltage,DP1_RB2_CH14_V,double,1,V,49.5,52.25,57.75,60.5,2,1
419,DP1; RB qdrnt; brd 2; SiPM 15 voltage,DP1_RB2_CH15_V,double,1,V,49.5,52.25,57.75,60.5,2,1
420,DP1; RB qdrnt; brd 2; SiPM 16 voltage,DP1_RB2_CH16_V,double,1,V,49.5,52.25,57.75,60.5,2,1
421,DP1; RB qdrnt; brd 2; SiPM 17 voltage,DP1_RB2_CH17_V,double,1,V,49.5,52.25,57.75,60.5,2,1
422,DP1; RB qdrnt; brd 2; SiPM 18 voltage,DP1_RB2_CH18_V,double,1,V,49.5,52.25,57.75,60.5,2,1
423,DP1; RB qdrnt; brd 2; SiPM 19 voltage,DP1_RB2_CH19_V,double,1,V,49.5,52.25,57.75,60.5,2,1
424,DP1; RB qdrnt; brd 2; SiPM 20 voltage,DP1_RB2_CH20_V,double,1,V,49.5,52.25,57.75,60.5,2,1
425,DP1; RB qdrnt; brd 3; SiPM 1 voltage,DP1_RB3_CH1_V,double,1,V,49.5,52.25,57.75,60.5,2,1
426,DP1; RB qdrnt; brd 3; SiPM 2 voltage,DP1_RB3_CH2_V,double,1,V,49.5,52.25,57.75,60.5,2,1
427,DP1; RB qdrnt; brd 3; SiPM 3 voltage,DP1_RB3_CH3_V,double,1,V,49.5,52.25,57.75,60.5,2,1
428,DP1; RB qdrnt; brd 3; SiPM 4 voltage,DP1_RB3_CH4_V,double,1,V,49.5,52.25,57.75,60.5,2,1
429,DP1; RB qdrnt; brd 3; SiPM 5 voltage,DP1_RB3_CH5_V,double,1,V,49.5,52.25,57.75,60.5,2,1
430,DP1; RB qdrnt; brd 3; SiPM 6 voltage,DP1_RB3_CH6_V,double,1,V,49.5,52.25,57.75,60.5,2,1
431,DP1; RB qdrnt; brd 3; SiPM 7 voltage,DP1_RB3_CH7_V,double,1,V,49.5,52.25,57.75,60.5,2,1
432,DP1; RB qdrnt; brd 3; SiPM 8 voltage,DP1_RB3_CH8_V,double,1,V,49.5,52.25,57.75,60.5,2,1
433,DP1; RB qdrnt; brd 3; SiPM 9 voltage,DP1_RB3_CH9_V,double,1,V,49.5,52.25,57.75,60.5,2,1
434,DP1; RB qdrnt; brd 3; SiPM 10 voltage,DP1_RB3_CH10_V,double,1,V,49.5,52.25,57.75,60.5,2,1
435,DP1; RB qdrnt; brd 3; SiPM 11 voltage,DP1_RB3_CH11_V,double,1,V,49.5,52.25,57.75,60.5,2,1
436,DP1; RB qdrnt; brd 3; SiPM 12 voltage,DP1_RB3_CH12_V,double,1,V,49.5,52.25,57.75,60.5,2,1
437,DP1; RB qdrnt; brd 3; SiPM 13 voltage,DP1_RB3_CH13_V,double,1,V,49.5,52.25,57.75,60.5,2,1
438,DP1; RB qdrnt; brd 3; SiPM 14 voltage,DP1_RB3_CH14_V,double,1,V,49.5,52.25,57.75,60.5,2,1
439,DP1; RB qdrnt; brd 3; SiPM 15 voltage,DP1_RB3_CH15_V,double,1,V,49.5,52.25,57.75,60.5,2,1
440,DP1; RB qdrnt; brd 3; SiPM 16 voltage,DP1_RB3_CH16_V,double,1,V,49.5,52.25,57.75,60.5,2,1
441,DP1; RB qdrnt; brd 3; SiPM 17 voltage,DP1_RB3_CH17_V,double,1,V,49.5,52.25,57.75,60.5,2,1
442,DP1; RB qdrnt; brd 3; SiPM 18 voltage,DP1_RB3_CH18_V,double,1,V,49.5,52.25,57.75,60.5,2,1
443,DP1; RB qdrnt; brd 3; SiPM 19 voltage,DP1_RB3_CH19_V,double,1,V,49.5,52.25,57.75,60.5,2,1
444,DP1; RB qdrnt; brd 3; SiPM 20 voltage,DP1_RB3_CH20_V,double,1,V,49.5,52.25,57.75,60.5,2,1
445,DP1; RB qdrnt; brd 4; SiPM 1 voltage,DP1_RB4_CH1_V,double,1,V,49.5,52.25,57.75,60.5,2,1
446,DP1; RB qdrnt; brd 4; SiPM 2 voltage,DP1_RB4_CH2_V,double,1,V,49.5,52.25,57.75,60.5,2,1
447,DP1; RB qdrnt; brd 4; SiPM 3 voltage,DP1_RB4_CH3_V,double,1,V,49.5,52.25,57.75,60.5,2,1
448,DP1; RB qdrnt; brd 4; SiPM 4 voltage,DP1_RB4_CH4_V,double,1,V,49.5,52.25,57.75,60.5,2,1
449,DP1; RB qdrnt; brd 4; SiPM 5 voltage,DP1_RB4_CH5_V,double,1,V,49.5,52.25,57.75,60.5,2,1
450,DP1; RB qdrnt; brd 4; SiPM 6 voltage,DP1_RB4_CH6_V,double,1,V,49.5,52.25,57.75,60.5,2,1
451,DP1; RB qdrnt; brd 4; SiPM 7 voltage,DP1_RB4_CH7_V,double,1,V,49.5,52.25,57.75,60.5,2,1
452,DP1; RB qdrnt; brd 4; SiPM 8 voltage,DP1_RB4_CH8_V,double,1,V,49.5,52.25,57.75,60.5,2,1
453,DP1; RB qdrnt; brd 4; SiPM 9 voltage,DP1_RB4_CH9_V,double,1,V,49.5,52.25,57.75,60.5,2,1
454,DP1; RB qdrnt; brd 4; SiPM 10 voltage,DP1_RB4_CH10_V,double,1,V,49.5,52.25,57.75,60.5,2,1
455,DP1; RB qdrnt; brd 4; SiPM 11 voltage,DP1_RB4_CH11_V,double,1,V,49.5,52.25,57.75,60.5,2,1
456,DP1; RB qdrnt; brd 4; SiPM 12 voltage,DP1_RB4_CH12_V,double,1,V,49.5,52.25,57.75,60.5,2,1
457,DP1; RB qdrnt; brd 4; SiPM 13 voltage,DP1_RB4_CH13_V,double,1,V,49.5,52.25,57.75,60.5,2,1
458,DP1; RB qdrnt; brd 4; SiPM 14 voltage,DP1_RB4_CH14_V,double,1,V,49.5,52.25,57.75,60.5,2,1
459,DP1; RB qdrnt; brd 4; SiPM 15 voltage,DP1_RB4_CH15_V,double,1,V,49.5,52.25,57.75,60.5,2,1
460,DP1; RB qdrnt; brd 4; SiPM 16 voltage,DP1_RB4_CH16_V,double,1,V,49.5,52.25,57.75,60.5,2,1
461,DP1; RB qdrnt; brd 4; SiPM 17 voltage,DP1_RB4_CH17_V,double,1,V,49.5,52.25,57.75,60.5,2,1
462,DP1; RB qdrnt; brd 4; SiPM 18 voltage,DP1_RB4_CH18_V,double,1,V,49.5,52.25,57.75,60.5,2,1
463,DP1; RB qdrnt; brd 4; SiPM 19 voltage,DP1_RB4_CH19_V,double,1,V,49.5,52.25,57.75,60.5,2,1
464,DP1; RB qdrnt; brd 4; SiPM 20 voltage,DP1_RB4_CH20_V,double,1,V,49.5,52.25,57.75,60.5,2,1
465,DP2; LT qdrnt; brd 1; SiPM 1 voltage,DP2_LT1_CH1_V,double,1,V,49.5,52.25,57.75,60.5,2,1
466,DP2; LT qdrnt; brd 1; SiPM 2 voltage,DP2_LT1_CH2_V,double,1,V,49.5,52.25,57.75,60.5,2,1
467,DP2; LT qdrnt; brd 1; SiPM 3 voltage,DP2_LT1_CH3_V,double,1,V,49.5,52.25,57.75,60.5,2,1
468,DP2; LT qdrnt; brd 1; SiPM 4 voltage,DP2_LT1_CH4_V,double,1,V,49.5,52.25,57.75,60.5,2,1
469,DP2; LT qdrnt; brd 1; SiPM 5 voltage,DP2_LT1_CH5_V,double,1,V,49.5,52.25,57.75,60.5,2,1
470,DP2; LT qdrnt; brd 1; SiPM 6 voltage,DP2_LT1_CH6_V,double,1,V,49.5,52.25,57.75,60.5,2,1
471,DP2; LT qdrnt; brd 1; SiPM 7 voltage,DP2_LT1_CH7_V,double,1,V,49.5,52.25,57.75,60.5,2,1
472,DP2; LT qdrnt; brd 1; SiPM 8 voltage,DP2_LT1_CH8_V,double,1,V,49.5,52.25,57.75,60.5,2,1
473,DP2; LT qdrnt; brd 1; SiPM 9 voltage,DP2_LT1_CH9_V,double,1,V,49.5,52.25,57.75,60.5,2,1
474,DP2; LT qdrnt; brd 1; SiPM 10 voltage,DP2_LT1_CH10_V,double,1,V,49.5,52.25,57.75,60.5,2,1
475,DP2; LT qdrnt; brd 1; SiPM 11 voltage,DP2_LT1_CH11_V,double,1,V,49.5,52.25,57.75,60.5,2,1
476,DP2; LT qdrnt; brd 1; SiPM 12 voltage,DP2_LT1_CH12_V,double,1,V,49.5,52.25,57.75,60.5,2,1
477,DP2; LT qdrnt; brd 1; SiPM 13 voltage,DP2_LT1_CH13_V,double,1,V,49.5,52.25,57.75,60.5,2,1
478,DP2; LT qdrnt; brd 1; SiPM 14 voltage,DP2_LT1_CH14_V,double,1,V,49.5,52.25,57.75,60.5,2,1
479,DP2; LT qdrnt; brd 1; SiPM 15 voltage,DP2_LT1_CH15_V,double,1,V,49.5,52.25,57.75,60.5,2,1
480,DP2; LT qdrnt; brd 1; SiPM 16 voltage,DP2_LT1_CH16_V,double,1,V,49.5,52.25,57.75,60.5,2,1
481,DP2; LT qdrnt; brd 1; SiPM 17 voltage,DP2_LT1_CH17_V,double,1,V,49.5,52.25,57.75,60.5,2,1
482,DP2; LT qdrnt; brd 1; SiPM 18 voltage,DP2_LT1_CH18_V,double,1,V,49.5,52.25,57.75,60.5,2,1
483,DP2; LT qdrnt; brd 1; SiPM 19 voltage,DP2_LT1_CH19_V,double,1,V,49.5,52.25,57.75,60.5,2,1
484,DP2; LT qdrnt; brd 1; SiPM 20 voltage,DP2_LT1_CH20_V,double,1,V,49.5,52.25,57.75,60.5,2,1
485,DP2; LT qdrnt; brd 1; SiPM 21 voltage,DP2_LT1_CH21_V,double,1,V,49.5,52.25,57.75,60.5,2,1
486,DP2; LT qdrnt; brd 1; SiPM 22 voltage,DP2_LT1_CH22_V,double,1,V,49.5,52.25,57.75,60.5,2,1
487,DP2; LT qdrnt; brd 1; SiPM 23 voltage,DP2_LT1_CH23_V,double,1,V,49.5,52.25,57.75,60.5,2,1
488,DP2; LT qdrnt; brd 1; SiPM 24 voltage,DP2_LT1_CH24_V,double,1,V,49.5,52.25,57.75,60.5,2,1
489,DP2; LT qdrnt; brd 2; SiPM 1 voltage,DP2_LT2_CH1_V,double,1,V,49.5,52.25,57.75,60.5,2,1
490,DP2; LT qdrnt; brd 2; SiPM 2 voltage,DP2_LT2_CH2_V,double,1,V,49.5,52.25,57.75,60.5,2,1
491,DP2; LT qdrnt; brd 2; SiPM 3 voltage,DP2_LT2_CH3_V,double,1,V,49.5,52.25,57.75,60.5,2,1
492,DP2; LT qdrnt; brd 2; SiPM 4 voltage,DP2_LT2_CH4_V,double,1,V,49.5,52.25,57.75,60.5,2,1
493,DP2; LT qdrnt; brd 2; SiPM 5 voltage,DP2_LT2_CH5_V,double,1,V,49.5,52.25,57.75,60.5,2,1
494,DP2; LT qdrnt; brd 2; SiPM 6 voltage,DP2_LT2_CH6_V,double,1,V,49.5,52.25,57.75,60.5,2,1
495,DP2; LT qdrnt; brd 2; SiPM 7 voltage,DP2_LT2_CH7_V,double,1,V,49.5,52.25,57.75,60.5,2,1
496,DP2; LT qdrnt; brd 2; SiPM 8 voltage,DP2_LT2_CH8_V,double,1,V,49.5,52.25,57.75,60.5,2,1
497,DP2; LT qdrnt; brd 2; SiPM 9 voltage,DP2_LT2_CH9_V,double,1,V,49.5,52.25,57.75,60.5,2,1
498,DP2; LT qdrnt; brd 2; SiPM 10 voltage,DP2_LT2_CH10_V,double,1,V,49.5,52.25,57.75,60.5,2,1
499,DP2; LT qdrnt; brd 2; SiPM 11 voltage,DP2_LT2_CH11_V,double,1,V,49.5,52.25,57.75,60.5,2,1
500,DP2; LT qdrnt; brd 2; SiPM 12 voltage,DP2_LT2_CH12_V,double,1,V,49.5,52.25,57.75,60.5,2,1
501,DP2; LT qdrnt; brd 2; SiPM 13 voltage,DP2_LT2_CH13_V,double,1,V,49.5,52.25,57.75,60.5,2,1
502,DP2; LT qdrnt; brd 2; SiPM 14 voltage,DP2_LT2_CH14_V,double,1,V,49.5,52.25,57.75,60.5,2,1
503,DP2; LT qdrnt; brd 2; SiPM 15 voltage,DP2_LT2_CH15_V,double,1,V,49.5,52.25,57.75,60.5,2,1
504,DP2; LT qdrnt; brd 2; SiPM 16 voltage,DP2_LT2_CH16_V,double,1,V,49.5,52.25,57.75,60.5,2,1
505,DP2; LT qdrnt; brd 2; SiPM 17 voltage,DP2_LT2_CH17_V,double,1,V,49.5,52.25,57.75,60.5,2,1
506,DP2; LT qdrnt; brd 2; SiPM 18 voltage,DP2_LT2_CH18_V,double,1,V,49.5,52.25,57.75,60.5,2,1
507,DP2; LT qdrnt; brd 2; SiPM 19 voltage,DP2_LT2_CH19_V,double,1,V,49.5,52.25,57.75,60.5,2,1
508,DP2; LT qdrnt; brd 2; SiPM 20 voltage,DP2_LT2_CH20_V,double,1,V,49.5,52.25,57.75,60.5,2,1
509,DP2; LT qdrnt; brd 2; SiPM 21 voltage,DP2_LT2_CH21_V,double,1,V,49.5,52.25,57.75,60.5,2,1
510,DP2; LT qdrnt; brd 2; SiPM 22 voltage,DP2_LT2_CH22_V,double,1,V,49.5,52.25,57.75,60.5,2,1
511,DP2; LT qdrnt; brd 2; SiPM 23 voltage,DP2_LT2_CH23_V,double,1,V,49.5,52.25,57.75,60.5,2,1
512,DP2; LT qdrnt; brd 2; SiPM 24 voltage,DP2_LT2_CH24_V,double,1,V,49.5,52.25,57.75,60.5,2,1
513,DP2; LB qdrnt; brd 1; SiPM 1 voltage,DP2_LB1_CH1_V,double,1,V,49.5,52.25,57.75,60.5,2,1
514,DP2; LB qdrnt; brd 1; SiPM 2 voltage,DP2_LB1_CH2_V,double,1,V,49.5,52.25,57.75,60.5,2,1
515,DP2; LB qdrnt; brd 1; SiPM 3 voltage,DP2_LB1_CH3_V,double,1,V,49.5,52.25,57.75,60.5,2,1
516,DP2; LB qdrnt; brd 1; SiPM 4 voltage,DP2_LB1_CH4_V,double,1,V,49.5,52.25,57.75,60.5,2,1
517,DP2; LB qdrnt; brd 1; SiPM 5 voltage,DP2_LB1_CH5_V,double,1,V,49.5,52.25,57.75,60.5,2,1
518,DP2; LB qdrnt; brd 1; SiPM 6 voltage,DP2_LB1_CH6_V,double,1,V,49.5,52.25,57.75,60.5,2,1
519,DP2; LB qdrnt; brd 1; SiPM 7 voltage,DP2_LB1_CH7_V,double,1,V,49.5,52.25,57.75,60.5,2,1
520,DP2; LB qdrnt; brd 1; SiPM 8 voltage,DP2_LB1_CH8_V,double,1,V,49.5,52.25,57.75,60.5,2,1
521,DP2; LB qdrnt; brd 1; SiPM 9 voltage,DP2_LB1_CH9_V,double,1,V,49.5,52.25,57.75,60.5,2,1
522,DP2; LB qdrnt; brd 1; SiPM 10 voltage,DP2_LB1_CH10_V,double,1,V,49.5,52.25,57.75,60.5,2,1
523,DP2; LB qdrnt; brd 1; SiPM 11 voltage,DP2_LB1_CH11_V,double,1,V,49.5,52.25,57.75,60.5,2,1
524,DP2; LB qdrnt; brd 1; SiPM 12 voltage,DP2_LB1_CH12_V,double,1,V,49.5,52.25,57.75,60.5,2,1
525,DP2; LB qdrnt; brd 1; SiPM 13 voltage,DP2_LB1_CH13_V,double,1,V,49.5,52.25,57.75,60.5,2,1
526,DP2; LB qdrnt; brd 1; SiPM 14 voltage,DP2_LB1_CH14_V,double,1,V,49.5,52.25,57.75,60.5,2,1
527,DP2; LB qdrnt; brd 1; SiPM 15 voltage,DP2_LB1_CH15_V,double,1,V,49.5,52.25,57.75,60.5,2,1
528,DP2; LB qdrnt; brd 1; SiPM 16 voltage,DP2_LB1_CH16_V,double,1,V,49.5,52.25,57.75,60.5,2,1
529,DP2; LB qdrnt; brd 1; SiPM 17 voltage,DP2_LB1_CH17_V,double,1,V,49.5,52.25,57.75,60.5,2,1
530,DP2; LB qdrnt; brd 1; SiPM 18 voltage,DP2_LB1_CH18_V,double,1,V,49.5,52.25,57.75,60.5,2,1
531,DP2; LB qdrnt; brd 1; SiPM 19 voltage,DP2_LB1_CH19_V,double,1,V,49.5,52.25,57.75,60.5,2,1
532,DP2; LB qdrnt; brd 1; SiPM 20 voltage,DP2_LB1_CH20_V,double,1,V,49.5,52.25,57.75,60.5,2,1
533,DP2; LB qdrnt; brd 1; SiPM 21 voltage,DP2_LB1_CH21_V,double,1,V,49.5,52.25,57.75,60.5,2,1
534,DP2; LB qdrnt; brd 1; SiPM 22 voltage,DP2_LB1_CH22_V,double,1,V,49.5,52.25,57.75,60.5,2,1
535,DP2; LB qdrnt; brd 1; SiPM 23 voltage,DP2_LB1_CH23_V,double,1,V,49.5,52.25,57.75,60.5,2,1
536,DP2; LB qdrnt; brd 1; SiPM 24 voltage,DP2_LB1_CH24_V,double,1,V,49.5,52.25,57.75,60.5,2,1
537,DP2; LB qdrnt; brd 2; SiPM 1 voltage,DP2_LB2_CH1_V,double,1,V,49.5,52.25,57.75,60.5,2,1
538,DP2; LB qdrnt; brd 2; SiPM 2 voltage,DP2_LB2_CH2_V,double,1,V,49.5,52.25,57.75,60.5,2,1
539,DP2; LB qdrnt; brd 2; SiPM 3 voltage,DP2_LB2_CH3_V,double,1,V,49.5,52.25,57.75,60.5,2,1
540,DP2; LB qdrnt; brd 2; SiPM 4 voltage,DP2_LB2_CH4_V,double,1,V,49.5,52.25,57.75,60.5,2,1
541,DP2; LB qdrnt; brd 2; SiPM 5 voltage,DP2_LB2_CH5_V,double,1,V,49.5,52.25,57.75,60.5,2,1
542,DP2; LB qdrnt; brd 2; SiPM 6 voltage,DP2_LB2_CH6_V,double,1,V,49.5,52.25,57.75,60.5,2,1
543,DP2; LB qdrnt; brd 2; SiPM 7 voltage,DP2_LB2_CH7_V,double,1,V,49.5,52.25,57.75,60.5,2,1
544,DP2; LB qdrnt; brd 2; SiPM 8 voltage,DP2_LB2_CH8_V,double,1,V,49.5,52.25,57.75,60.5,2,1
545,DP2; LB qdrnt; brd 2; SiPM 9 voltage,DP2_LB2_CH9_V,double,1,V,49.5,52.25,57.75,60.5,2,1
546,DP2; LB qdrnt; brd 2; SiPM 10 voltage,DP2_LB2_CH10_V,double,1,V,49.5,52.25,57.75,60.5,2,1
547,DP2; LB qdrnt; brd 2; SiPM 11 voltage,DP2_LB2_CH11_V,double,1,V,49.5,52.25,57.75,60.5,2,1
548,DP2; LB qdrnt; brd 2; SiPM 12 voltage,DP2_LB2_CH12_V,double,1,V,49.5,52.25,57.75,60.5,2,1
549,DP2; LB qdrnt; brd 2; SiPM 13 voltage,DP2_LB2_CH13_V,double,1,V,49.5,52.25,57.75,60.5,2,1
550,DP2; LB qdrnt; brd 2; SiPM 14 voltage,DP2_LB2_CH14_V,double,1,V,49.5,52.25,57.75,60.5,2,1
551,DP2; LB qdrnt; brd 2; SiPM 15 voltage,DP2_LB2_CH15_V,double,1,V,49.5,52.25,57.75,60.5,2,1
552,DP2; LB qdrnt; brd 2; SiPM 16 voltage,DP2_LB2_CH16_V,double,1,V,49.5,52.25,57.75,60.5,2,1
553,DP2; LB qdrnt; brd 2; SiPM 17 voltage,DP2_LB2_CH17_V,double,1,V,49.5,52.25,57.75,60.5,2,1
554,DP2; LB qdrnt; brd 2; SiPM 18 voltage,DP2_LB2_CH18_V,double,1,V,49.5,52.25,57.75,60.5,2,1
555,DP2; LB qdrnt; brd 2; SiPM 19 voltage,DP2_LB2_CH19_V,double,1,V,49.5,52.25,57.75,60.5,2,1
556,DP2; LB qdrnt; brd 2; SiPM 20 voltage,DP2_LB2_CH20_V,double,1,V,49.5,52.25,57.75,60.5,2,1
557,DP2; LB qdrnt; brd 2; SiPM 21 voltage,DP2_LB2_CH21_V,double,1,V,49.5,52.25,57.75,60.5,2,1
558,DP2; LB qdrnt; brd 2; SiPM 22 voltage,DP2_LB2_CH22_V,double,1,V,49.5,52.25,57.75,60.5,2,1
559,DP2; LB qdrnt; brd 2; SiPM 23 voltage,DP2_LB2_CH23_V,double,1,V,49.5,52.25,57.75,60.5,2,1
560,DP2; LB qdrnt; brd 2; SiPM 24 voltage,DP2_LB2_CH24_V,double,1,V,49.5,52.25,57.75,60.5,2,1
561,DP2; RT qdrnt; brd 1; SiPM 1 voltage,DP2_RT1_CH1_V,double,1,V,49.5,52.25,57.75,60.5,2,1
562,DP2; RT qdrnt; brd 1; SiPM 2 voltage,DP2_RT1_CH2_V,double,1,V,49.5,52.25,57.75,60.5,2,1
563,DP2; RT qdrnt; brd 1; SiPM 3 voltage,DP2_RT1_CH3_V,double,1,V,49.5,52.25,57.75,60.5,2,1
564,DP2; RT qdrnt; brd 1; SiPM 4 voltage,DP2_RT1_CH4_V,double,1,V,49.5,52.25,57.75,60.5,2,1
565,DP2; RT qdrnt; brd 1; SiPM 5 voltage,DP2_RT1_CH5_V,double,1,V,49.5,52.25,57.75,60.5,2,1
566,DP2; RT qdrnt; brd 1; SiPM 6 voltage,DP2_RT1_CH6_V,double,1,V,49.5,52.25,57.75,60.5,2,1
567,DP2; RT qdrnt; brd 1; SiPM 7 voltage,DP2_RT1_CH7_V,double,1,V,49.5,52.25,57.75,60.5,2,1
568,DP2; RT qdrnt; brd 1; SiPM 8 voltage,DP2_RT1_CH8_V,double,1,V,49.5,52.25,57.75,60.5,2,1
569,DP2; RT qdrnt; brd 1; SiPM 9 voltage,DP2_RT1_CH9_V,double,1,V,49.5,52.25,57.75,60.5,2,1
570,DP2; RT qdrnt; brd 1; SiPM 10 voltage,DP2_RT1_CH10_V,double,1,V,49.5,52.25,57.75,60.5,2,1
571,DP2; RT qdrnt; brd 1; SiPM 11 voltage,DP2_RT1_CH11_V,double,1,V,49.5,52.25,57.75,60.5,2,1
572,DP2; RT qdrnt; brd 1; SiPM 12 voltage,DP2_RT1_CH12_V,double,1,V,49.5,52.25,57.75,60.5,2,1
573,DP2; RT qdrnt; brd 1; SiPM 13 voltage,DP2_RT1_CH13_V,double,1,V,49.5,52.25,57.75,60.5,2,1
574,DP2; RT qdrnt; brd 1; SiPM 14 voltage,DP2_RT1_CH14_V,double,1,V,49.5,52.25,57.75,60.5,2,1
575,DP2; RT qdrnt; brd 1; SiPM 15 voltage,DP2_RT1_CH15_V,double,1,V,49.5,52.25,57.75,60.5,2,1
576,DP2; RT qdrnt; brd 1; SiPM 16 voltage,DP2_RT1_CH16_V,double,1,V,49.5,52.25,57.75,60.5,2,1
577,DP2; RT qdrnt; brd 1; SiPM 17 voltage,DP2_RT1_CH17_V,double,1,V,49.5,52.25,57.75,60.5,2,1
578,DP2; RT qdrnt; brd 1; SiPM 18 voltage,DP2_RT1_CH18_V,double,1,V,49.5,52.25,57.75,60.5,2,1
579,DP2; RT qdrnt; brd 1; SiPM 19 voltage,DP2_RT1_CH19_V,double,1,V,49.5,52.25,57.75,60.5,2,1
580,DP2; RT qdrnt; brd 1; SiPM 20 voltage,DP2_RT1_CH20_V,double,1,V,49.5,52.25,57.75,60.5,2,1
581,DP2; RT qdrnt; brd 1; SiPM 21 voltage,DP2_RT1_CH21_V,double,1,V,49.5,52.25,57.75,60.5,2,1
582,DP2; RT qdrnt; brd 1; SiPM 22 voltage,DP2_RT1_CH22_V,double,1,V,49.5,52.25,57.75,60.5,2,1
583,DP2; RT qdrnt; brd 1; SiPM 23 voltage,DP2_RT1_CH23_V,double,1,V,49.5,52.25,57.75,60.5,2,1
584,DP2; RT qdrnt; brd 1; SiPM 24 voltage,DP2_RT1_CH24_V,double,1,V,49.5,52.25,57.75,60.5,2,1
585,DP2; RT qdrnt; brd 2; SiPM 1 voltage,DP2_RT2_CH1_V,double,1,V,49.5,52.25,57.75,60.5,2,1
586,DP2; RT qdrnt; brd 2; SiPM 2 voltage,DP2_RT2_CH2_V,double,1,V,49.5,52.25,57.75,60.5,2,1
587,DP2; RT qdrnt; brd 2; SiPM 3 voltage,DP2_RT2_CH3_V,double,1,V,49.5,52.25,57.75,60.5,2,1
588,DP2; RT qdrnt; brd 2; SiPM 4 voltage,DP2_RT2_CH4_V,double,1,V,49.5,52.25,57.75,60.5,2,1
589,DP2; RT qdrnt; brd 2; SiPM 5 voltage,DP2_RT2_CH5_V,double,1,V,49.5,52.25,57.75,60.5,2,1
590,DP2; RT qdrnt; brd 2; SiPM 6 voltage,DP2_RT2_CH6_V,double,1,V,49.5,52.25,57.75,60.5,2,1
591,DP2; RT qdrnt; brd 2; SiPM 7 voltage,DP2_RT2_CH7_V,double,1,V,49.5,52.25,57.75,60.5,2,1
592,DP2; RT qdrnt; brd 2; SiPM 8 voltage,DP2_RT2_CH8_V,double,1,V,49.5,52.25,57.75,60.5,2,1
593,DP2; RT qdrnt; brd 2; SiPM 9 voltage,DP2_RT2_CH9_V,double,1,V,49.5,52.25,57.75,60.5,2,1
594,DP2; RT qdrnt; brd 2; SiPM 10 voltage,DP2_RT2_CH10_V,double,1,V,49.5,52.25,57.75,60.5,2,1
595,DP2; RT qdrnt; brd 2; SiPM 11 voltage,DP2_RT2_CH11_V,double,1,V,49.5,52.25,57.75,60.5,2,1
596,DP2; RT qdrnt; brd 2; SiPM 12 voltage,DP2_RT2_CH12_V,double,1,V,49.5,52.25,57.75,60.5,2,1
597,DP2; RT qdrnt; brd 2; SiPM 13 voltage,DP2_RT2_CH13_V,double,1,V,49.5,52.25,57.75,60.5,2,1
598,DP2; RT qdrnt; brd 2; SiPM 14 voltage,DP2_RT2_CH14_V,double,1,V,49.5,52.25,57.75,60.5,2,1
599,DP2; RT qdrnt; brd 2; SiPM 15 voltage,DP2_RT2_CH15_V,double,1,V,49.5,52.25,57.75,60.5,2,1
600,DP2; RT qdrnt; brd 2; SiPM 16 voltage,DP2_RT2_CH16_V,double,1,V,49.5,52.25,57.75,60.5,2,1
601,DP2; RT qdrnt; brd 2; SiPM 17 voltage,DP2_RT2_CH17_V,double,1,V,49.5,52.25,57.75,60.5,2,1
602,DP2; RT qdrnt; brd 2; SiPM 18 voltage,DP2_RT2_CH18_V,double,1,V,49.5,52.25,57.75,60.5,2,1
603,DP2; RT qdrnt; brd 2; SiPM 19 voltage,DP2_RT2_CH19_V,double,1,V,49.5,52.25,57.75,60.5,2,1
604,DP2; RT qdrnt; brd 2; SiPM 20 voltage,DP2_RT2_CH20_V,double,1,V,49.5,52.25,57.75,60.5,2,1
605,DP2; RT qdrnt; brd 2; SiPM 21 voltage,DP2_RT2_CH21_V,double,1,V,49.5,52.25,57.75,60.5,2,1
606,DP2; RT qdrnt; brd 2; SiPM 22 voltage,DP2_RT2_CH22_V,double,1,V,49.5,52.25,57.75,60.5,2,1
607,DP2; RT qdrnt; brd 2; SiPM 23 voltage,DP2_RT2_CH23_V,double,1,V,49.5,52.25,57.75,60.5,2,1
608,DP2; RT qdrnt; brd 2; SiPM 24 voltage,DP2_RT2_CH24_V,double,1,V,49.5,52.25,57.75,60.5,2,1
609,DP2; RB qdrnt; brd 1; SiPM 1 voltage,DP2_RB1_CH1_V,double,1,V,49.5,52.25,57.75,60.5,2,1
610,DP2; RB qdrnt; brd 1; SiPM 2 voltage,DP2_RB1_CH2_V,double,1,V,49.5,52.25,57.75,60.5,2,1
611,DP2; RB qdrnt; brd 1; SiPM 3 voltage,DP2_RB1_CH3_V,double,1,V,49.5,52.25,57.75,60.5,2,1
612,DP2; RB qdrnt; brd 1; SiPM 4 voltage,DP2_RB1_CH4_V,double,1,V,49.5,52.25,57.75,60.5,2,1
613,DP2; RB qdrnt; brd 1; SiPM 5 voltage,DP2_RB1_CH5_V,double,1,V,49.5,52.25,57.75,60.5,2,1
614,DP2; RB qdrnt; brd 1; SiPM 6 voltage,DP2_RB1_CH6_V,double,1,V,49.5,52.25,57.75,60.5,2,1
615,DP2; RB qdrnt; brd 1; SiPM 7 voltage,DP2_RB1_CH7_V,double,1,V,49.5,52.25,57.75,60.5,2,1
616,DP2; RB qdrnt; brd 1; SiPM 8 voltage,DP2_RB1_CH8_V,double,1,V,49.5,52.25,57.75,60.5,2,1
617,DP2; RB qdrnt; brd 1; SiPM 9 voltage,DP2_RB1_CH9_V,double,1,V,49.5,52.25,57.75,60.5,2,1
